id,name,county,state,country,latitude,longitude,watershed,stream,form,wwd_url
CA-6473,Glen Canyon Falls,Los Angeles County,California,United States,34.2377,-117.95447,,,Tiered Horsetails,https://www.worldwaterfalldatabase.com/waterfall/Glen-Canyon-Falls-6473
CA-6474,Unnamed Waterfall,Fresno County,California,United States,36.93472,-119.13746,,Dinkey Creek,,https://www.worldwaterfalldatabase.com/waterfall/6474
CA-6475,Ousel Creek Falls,Fresno County,California,United States,37.18652,-118.76428,,Ousel Creek,,https://www.worldwaterfalldatabase.com/waterfall/Ousel-Creek-Falls-6475
CA-6476,Hidden Falls,Riverside County,California,United States,33.63633,-116.50985,,,,https://www.worldwaterfalldatabase.com/waterfall/Hidden-Falls-6476
CA-6477,Unnamed Waterfall,Tuolumne County,California,United States,37.92078,-119.90233,,Cherry Creek,,https://www.worldwaterfalldatabase.com/waterfall/6477
CA-6478,Ribbon Rock Falls,Los Angeles County,California,United States,34.20742,-118.11639,,,Steep Cascade,https://www.worldwaterfalldatabase.com/waterfall/Ribbon-Rock-Falls-6478
CA-6479,Maclure Creek Falls,Tuolumne County,California,United States,37.77318,-119.26322,,Maclure Creek,,https://www.worldwaterfalldatabase.com/waterfall/Maclure-Creek-Falls-6479
CA-6480,Kaweah Basin Falls,Tulare County,California,United States,36.57098,-118.44644,,,,https://www.worldwaterfalldatabase.com/waterfall/Kaweah-Basin-Falls-6480
CA-6481,Freeman Creek Falls,Tulare County,California,United States,36.11233,-118.45991,,Freeman Creek,,https://www.worldwaterfalldatabase.com/waterfall/Freeman-Creek-Falls-6481
CA-6482,Bear River Falls,Nevada County,California,United States,39.30803,-120.66935,,Bear River,,https://www.worldwaterfalldatabase.com/waterfall/Bear-River-Falls-6482
CA-6483,Reconnaissance Creek Falls,Madera County,California,United States,37.42909,-119.26003,,Reconaissance Creek,,https://www.worldwaterfalldatabase.com/waterfall/Reconnaissance-Creek-Falls-6483
CA-6484,Jackass Creek Falls,Plumas County,California,United States,39.942,-121.32426,,Jackass Creek,,https://www.worldwaterfalldatabase.com/waterfall/Jackass-Creek-Falls-6484
CA-6485,Rock Creek Falls,Plumas County,California,United States,39.9025,-121.36448,,Rock Creek,,https://www.worldwaterfalldatabase.com/waterfall/Rock-Creek-Falls-6485
CA-6486,Killer Fang Falls,Nevada County,California,United States,39.3528,-120.69901,,South Yuba River,,https://www.worldwaterfalldatabase.com/waterfall/Killer-Fang-Falls-6486
CA-6487,San Antonio Falls,San Bernadino County,California,United States,34.27216,-117.63456,,,Tiered Horsetails,https://www.worldwaterfalldatabase.com/waterfall/San-Antonio-Falls-6487
CA-6488,Adams Falls,Los Angeles County,California,United States,34.21277,-118.00736,,East Fork Santa Ana Creek,,https://www.worldwaterfalldatabase.com/waterfall/Adams-Falls-6488
CA-6489,Lower Tuolumne Grove Falls,Tuolumne County,California,United States,37.80524,-119.80995,,,,https://www.worldwaterfalldatabase.com/waterfall/Lower-Tuolumne-Grove-Falls-6489
CA-6490,Caples Creek Falls,El Dorado County,California,United States,38.70896,-120.09449,,Caples Creek,,https://www.worldwaterfalldatabase.com/waterfall/Caples-Creek-Falls-6490
CA-6491,Sonora Pass Falls,Mono County,California,United States,38.32435,-119.6364,,Sardine Creek,,https://www.worldwaterfalldatabase.com/waterfall/Sonora-Pass-Falls-6491
CA-6492,Crystal Veil Falls,Fresno County,California,United States,36.91331,-118.75929,,Crystal Creek,,https://www.worldwaterfalldatabase.com/waterfall/Crystal-Veil-Falls-6492
CA-6493,Window Peak Falls,Fresno County,California,United States,36.88643,-118.43863,,,,https://www.worldwaterfalldatabase.com/waterfall/Window-Peak-Falls-6493
CA-6494,Fern Falls,Plumas County,California,United States,39.7137,-120.66619,,,,https://www.worldwaterfalldatabase.com/waterfall/Fern-Falls-6494
CA-6495,Peavine Creek Falls,Placer County,California,United States,39.05803,-120.66806,,Peavine Creek,,https://www.worldwaterfalldatabase.com/waterfall/Peavine-Creek-Falls-6495
CA-6496,Saint Loomer Falls,Ventura County,California,United States,34.61608,-119.26977,,Potrero John Creek,Horsetail,https://www.worldwaterfalldatabase.com/waterfall/Saint-Loomer-Falls-6496
CA-6497,Upper Canyon Creek Falls,Trinity County,California,United States,40.96795,-123.02202,,Canyon Creek,,https://www.worldwaterfalldatabase.com/waterfall/Upper-Canyon-Creek-Falls-6497
CA-6498,Lion Wash Falls,Shasta County,California,United States,40.87469,-121.87466,,Hatchet Creek,,https://www.worldwaterfalldatabase.com/waterfall/Lion-Wash-Falls-6498
CA-6499,Purple Creek Falls,Fresno County,California,United States,37.51624,-118.96252,,Purple Creek,,https://www.worldwaterfalldatabase.com/waterfall/Purple-Creek-Falls-6499
CA-6500,Middle Lockwood Creek Falls,Ventura County,California,United States,34.79152,-119.14312,,,Steep Cascade,https://www.worldwaterfalldatabase.com/waterfall/Middle-Lockwood-Creek-Falls-6500
CA-6501,Unnamed Waterfall,Ventura County,California,United States,34.75406,-119.15689,,,,https://www.worldwaterfalldatabase.com/waterfall/6501
CA-6502,Cedar Falls,San Bernadino County,California,United States,34.1614,-116.9332,,Forsee Creek,,https://www.worldwaterfalldatabase.com/waterfall/Cedar-Falls-6502
CA-6503,Fallen Leaf Canyon Falls,Los Angeles County,California,United States,34.22077,-117.7001,,Fallen Leaf Canyon Creek,,https://www.worldwaterfalldatabase.com/waterfall/Fallen-Leaf-Canyon-Falls-6503
CA-6504,Sweetbriar Falls,Shasta County,California,United States,41.12924,-122.31966,,,,https://www.worldwaterfalldatabase.com/waterfall/Sweetbriar-Falls-6504
CA-6505,Matilija Falls,Ventura County,California,United States,34.5414,-119.40618,,Matilija Creek,,https://www.worldwaterfalldatabase.com/waterfall/Matilija-Falls-6505
CA-6506,William Tell Falls,Sierra County,California,United States,39.56335,-120.61485,,,,https://www.worldwaterfalldatabase.com/waterfall/William-Tell-Falls-6506
CA-6507,Chambers Creek Falls,Plumas County,California,United States,39.96663,-121.3106,,Chambers Creek,,https://www.worldwaterfalldatabase.com/waterfall/Chambers-Creek-Falls-6507
CA-6508,Wabena Creek Falls,Placer County,California,United States,39.21746,-120.42981,,Wabena Creek,,https://www.worldwaterfalldatabase.com/waterfall/Wabena-Creek-Falls-6508
CA-6509,Haypress Falls,Sierra County,California,United States,39.56546,-120.59128,,Haypress Creek,,https://www.worldwaterfalldatabase.com/waterfall/Haypress-Falls-6509
CA-6510,Slissate Falls,Fresno County,California,United States,37.17132,-118.70221,,Evolution Creek,,https://www.worldwaterfalldatabase.com/waterfall/Slissate-Falls-6510
CA-6511,Placerita Creek Falls,Los Angeles County,California,United States,34.36747,-118.44463,,Placerita Creek,,https://www.worldwaterfalldatabase.com/waterfall/Placerita-Creek-Falls-6511
CA-6512,Obelisk Cascade,Mariposa County,California,United States,37.71761,-119.40671,,,,https://www.worldwaterfalldatabase.com/waterfall/Obelisk-Cascade-6512
CA-6513,Falls Canyon Falls,Mono County,California,United States,37.74209,-118.36994,,,,https://www.worldwaterfalldatabase.com/waterfall/Falls-Canyon-Falls-6513
CA-6514,Frenchys Falls,Butte County,California,United States,39.89908,-121.49232,,Big Kimshew Creek,,https://www.worldwaterfalldatabase.com/waterfall/Frenchys-Falls-6514
CA-6515,Middle Dinkey Creek Falls,Fresno County,California,United States,37.14689,-119.10146,,Dinkey Creek,,https://www.worldwaterfalldatabase.com/waterfall/Middle-Dinkey-Creek-Falls-6515
CA-6516,Flag Canyon Falls,Butte County,California,United States,39.62372,-121.55719,,,,https://www.worldwaterfalldatabase.com/waterfall/Flag-Canyon-Falls-6516
CA-6517,Upper North Fork Kings River Falls,Fresno County,California,United States,36.9008,-119.05784,,North Fork Kings River,,https://www.worldwaterfalldatabase.com/waterfall/Upper-North-Fork-Kings-River-Falls-6517
CA-6518,Mill Creek Falls,El Dorado County,California,United States,38.76668,-120.39494,,Mill Creek,,https://www.worldwaterfalldatabase.com/waterfall/Mill-Creek-Falls-6518
CA-6519,Middle Rancheria Falls,Tuolumne County,California,United States,37.955,-119.71781,,Rancheria Creek,,https://www.worldwaterfalldatabase.com/waterfall/Middle-Rancheria-Falls-6519
CA-6520,Nobe Young Falls,Tulare County,California,United States,36.01903,-118.55882,,Nobe Young Creek,,https://www.worldwaterfalldatabase.com/waterfall/Nobe-Young-Falls-6520
CA-6521,Hedge Creek Falls,Siskiyou County,California,United States,41.2374,-122.26803,Sacramento River,Hedge Creek,Plunge,https://www.worldwaterfalldatabase.com/waterfall/Hedge-Creek-Falls-6521
CA-6522,Little Pfeiffer Falls,Monterey County,California,United States,36.25193,-121.77487,,,Horsetail,https://www.worldwaterfalldatabase.com/waterfall/Little-Pfeiffer-Falls-6522
CA-6523,Little Springs Falls,Siskiyou County,California,United States,41.19981,-122.07006,,,,https://www.worldwaterfalldatabase.com/waterfall/Little-Springs-Falls-6523
CA-6524,Lytle Creek Falls,San Bernadino County,California,United States,34.25138,-117.57192,,Middle Fork Lytle Creek,,https://www.worldwaterfalldatabase.com/waterfall/Lytle-Creek-Falls-6524
CA-6525,Milner Creek Falls,Mono County,California,United States,37.59586,-118.29335,,Milner Creek,,https://www.worldwaterfalldatabase.com/waterfall/Milner-Creek-Falls-6525
CA-6526,Mount Henry Falls,Fresno County,California,United States,37.19136,-118.80481,,,,https://www.worldwaterfalldatabase.com/waterfall/Mount-Henry-Falls-6526
CA-6527,Horsethief Creek Falls,Fresno County,California,United States,37.28926,-119.32116,,Horsethief Creek,,https://www.worldwaterfalldatabase.com/waterfall/Horsethief-Creek-Falls-6527
CA-6528,Devils Canyon Falls,Los Angeles County,California,United States,34.28657,-117.97433,,,Steep Cascade,https://www.worldwaterfalldatabase.com/waterfall/Devils-Canyon-Falls-6528
CA-6529,Upper Lundy Canyon Falls,Mono County,California,United States,38.00417,-119.28963,,Mill Creek,,https://www.worldwaterfalldatabase.com/waterfall/Upper-Lundy-Canyon-Falls-6529
CA-6530,Murray Canyon Falls,Riverside County,California,United States,33.74631,-116.55199,,,,https://www.worldwaterfalldatabase.com/waterfall/Murray-Canyon-Falls-6530
CA-6531,Ladybug Falls,Tulare County,California,United States,36.34586,-118.73886,,South Fork Kaweah River,,https://www.worldwaterfalldatabase.com/waterfall/Ladybug-Falls-6531
CA-6532,Poker Falls,Shasta County,California,United States,40.98408,-122.47635,,Slate Creek,,https://www.worldwaterfalldatabase.com/waterfall/Poker-Falls-6532
CA-6533,Meadow Creek Falls,Alpine County,California,United States,38.59175,-119.97924,,Meadow Creek,,https://www.worldwaterfalldatabase.com/waterfall/Meadow-Creek-Falls-6533
CA-6534,Lower Mist Falls,Fresno County,California,United States,36.807,-118.54671,,South Fork Kings River,,https://www.worldwaterfalldatabase.com/waterfall/Lower-Mist-Falls-6534
CA-6535,Surby Falls,Tulare County,California,United States,36.35373,-118.39163,,Golden Trout Creek,,https://www.worldwaterfalldatabase.com/waterfall/Surby-Falls-6535
CA-6536,Grassy Swale Falls,Shasta County,California,United States,40.4657,-121.40282,,Grassy Swale Creek,,https://www.worldwaterfalldatabase.com/waterfall/Grassy-Swale-Falls-6536
CA-6537,Tadpole Canyon Falls,Placer County,California,United States,39.20246,-120.55702,,,,https://www.worldwaterfalldatabase.com/waterfall/Tadpole-Canyon-Falls-6537
CA-6538,Upper Soldier Creek Falls,Los Angeles County,California,United States,34.31116,-117.83413,,Soldier Creek,,https://www.worldwaterfalldatabase.com/waterfall/Upper-Soldier-Creek-Falls-6538
CA-6539,Pine Falls,Monterey County,California,United States,36.30107,-121.6456,,Carmel River,Tiered Horsetails,https://www.worldwaterfalldatabase.com/waterfall/Pine-Falls-6539
CA-6541,Uvas Falls,Santa Clara County,California,United States,37.08569,-121.79314,,Swanson Creek,,https://www.worldwaterfalldatabase.com/waterfall/Uvas-Falls-6541
CA-6542,Scotchman Falls,Nevada County,California,United States,39.3548,-120.78457,,Scotchman Creek,,https://www.worldwaterfalldatabase.com/waterfall/Scotchman-Falls-6542
CA-6543,Lundy Canyon Falls,Mono County,California,United States,38.00593,-119.28846,,Mill Creek,,https://www.worldwaterfalldatabase.com/waterfall/Lundy-Canyon-Falls-6543
CA-6544,Eagle Creek Cascade,Mariposa County,California,United States,37.74224,-119.6257,,Eagle Creek,,https://www.worldwaterfalldatabase.com/waterfall/Eagle-Creek-Cascade-6544
CA-6545,"Grotto, The",Ventura County,California,United States,34.09856,-118.92738,,West Fork Arroyo Sequit,,https://www.worldwaterfalldatabase.com/waterfall/Grotto-The-6545
CA-6546,Green Creek Falls,Mono County,California,United States,38.10016,-119.28957,,Green Creek,,https://www.worldwaterfalldatabase.com/waterfall/Green-Creek-Falls-6546
CA-6547,Middle McCloud River Falls,Siskiyou County,California,United States,41.24322,-122.00893,Sacramento River,McCloud River,Wide Horsetail,https://www.worldwaterfalldatabase.com/waterfall/Middle-McCloud-River-Falls-6547
CA-6548,Tiptoe Falls,San Mateo County,California,United States,37.24689,-122.22097,,Fall Creek,,https://www.worldwaterfalldatabase.com/waterfall/Tiptoe-Falls-6548
CA-6549,Silverlace Falls,Mariposa County,California,United States,37.74009,-119.42793,,Merced River,,https://www.worldwaterfalldatabase.com/waterfall/Silverlace-Falls-6549
CA-6550,Taylor Creek Falls,Tulare County,California,United States,35.82655,-118.2423,,Taylor Creek,,https://www.worldwaterfalldatabase.com/waterfall/Taylor-Creek-Falls-6550
CA-6551,East Boulder Lake Falls,Siskiyou County,California,United States,41.23535,-122.78466,,East Boulder Creek,,https://www.worldwaterfalldatabase.com/waterfall/East-Boulder-Lake-Falls-6551
CA-6552,Bunnell Cascade,Mariposa County,California,United States,37.74513,-119.46964,,Merced River,,https://www.worldwaterfalldatabase.com/waterfall/Bunnell-Cascade-6552
CA-6553,McWay Falls,Monterey County,California,United States,36.15777,-121.6721,,McWay Creek,Plunge,https://www.worldwaterfalldatabase.com/waterfall/McWay-Falls-6553
CA-6554,Battle Creek Falls,Tehama County,California,United States,40.3546,-121.63888,Sacramento River,Battle Creek,Segmented Plunges,https://www.worldwaterfalldatabase.com/waterfall/Battle-Creek-Falls-6554
CA-6555,Lower Chambers Creek Falls,Plumas County,California,United States,39.96516,-121.30755,,Chambers Creek,,https://www.worldwaterfalldatabase.com/waterfall/Lower-Chambers-Creek-Falls-6555
CA-6556,Gray Peak Fork Falls,Mariposa County,California,United States,37.72426,-119.39662,,Gray Peak Fork Merced River,,https://www.worldwaterfalldatabase.com/waterfall/Gray-Peak-Fork-Falls-6556
CA-6557,Burney Falls,Shasta County,California,United States,41.01159,-121.65214,Sacramento River,Burney Creek,Segmented Horsetails,https://www.worldwaterfalldatabase.com/waterfall/Burney-Falls-6557
CA-6558,Burnt Ranch Falls,Trinity County,California,United States,40.82743,-123.47807,,Trinity River,,https://www.worldwaterfalldatabase.com/waterfall/Burnt-Ranch-Falls-6558
CA-6559,Hungry Packer Falls,Inyo County,California,United States,37.15827,-118.65039,,,,https://www.worldwaterfalldatabase.com/waterfall/Hungry-Packer-Falls-6559
CA-6560,White Cascade,Tuolumne County,California,United States,37.90817,-119.41939,,Tuolumne River,Steep Tiered Cascades,https://www.worldwaterfalldatabase.com/waterfall/White-Cascade-6560
CA-6561,Whiskeytown Falls,Shasta County,California,United States,40.62554,-122.66896,Sacramento River,East Fork Crystal Creek,Tiered Horsetails,https://www.worldwaterfalldatabase.com/waterfall/Whiskeytown-Falls-6561
CA-6562,Orinoco Creek Falls,San Diego County,California,United States,33.05916,-116.65448,,Orinoco Creek,Steep Tiered Cascades,https://www.worldwaterfalldatabase.com/waterfall/Orinoco-Creek-Falls-6562
CA-6563,Bear Creek Falls,Tulare County,California,United States,36.20187,-118.74847,,Bear Creek,,https://www.worldwaterfalldatabase.com/waterfall/Bear-Creek-Falls-6563
CA-6564,Summit Lake Falls,Tulare County,California,United States,36.30681,-118.63971,,North Fork Middle Fork Tule River,,https://www.worldwaterfalldatabase.com/waterfall/Summit-Lake-Falls-6564
CA-6565,Jay Bird Canyon Falls,El Dorado County,California,United States,38.83281,-120.53128,,,,https://www.worldwaterfalldatabase.com/waterfall/Jay-Bird-Canyon-Falls-6565
CA-6566,Upper West Fork Chiquito Creek Falls,Madera County,California,United States,37.4092,-119.43739,,West Fork Chiquito Creek,,https://www.worldwaterfalldatabase.com/waterfall/Upper-West-Fork-Chiquito-Creek-Falls-6566
CA-6567,Stairstep Falls,Marin County,California,United States,38.03468,-122.72161,,,Tiered Horsetails,https://www.worldwaterfalldatabase.com/waterfall/Stairstep-Falls-6567
CA-6568,Unnamed Waterfall,Tuolumne County,California,United States,37.91243,-119.43252,,Tuolumne River,,https://www.worldwaterfalldatabase.com/waterfall/6568
CA-6569,Shingle Falls,Nevada County,California,United States,39.1154,-121.2425,,Dry Creek,,https://www.worldwaterfalldatabase.com/waterfall/Shingle-Falls-6569
